"code_insee";"nom_standard";"reg_code";"reg_nom";"dep_code";"dep_nom";"code_postal";"population"
"49155";"Grez-Neuville";52;"Pays de la Loire";"49";"Maine-et-Loire";"49220";1423
"49160";"Ingrandes-Le Fresne sur Loire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49123";2687
"49161";"La Jaille-Yvon";52;"Pays de la Loire";"49";"Maine-et-Loire";"49220";342
"49163";"Jarzé Villages";52;"Pays de la Loire";"49";"Maine-et-Loire";"49140";2766
"49167";"Les Garennes sur Loire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49320";4614
"49170";"Juvardeil";52;"Pays de la Loire";"49";"Maine-et-Loire";"49330";814
"49171";"La Lande-Chasles";52;"Pays de la Loire";"49";"Maine-et-Loire";"49150";122
"49174";"Huillé-Lézigné";52;"Pays de la Loire";"49";"Maine-et-Loire";"49430";1318
"49176";"Le Lion-d'Angers";52;"Pays de la Loire";"49";"Maine-et-Loire";"49220";5201
"49178";"Loiré";52;"Pays de la Loire";"49";"Maine-et-Loire";"49440";882
"49180";"Longué-Jumelles";52;"Pays de la Loire";"49";"Maine-et-Loire";"49160";6759
"49182";"Louresse-Rochemenier";52;"Pays de la Loire";"49";"Maine-et-Loire";"49700";893
"49183";"Val d'Erdre-Auxence";52;"Pays de la Loire";"49";"Maine-et-Loire";"49370";4908
"49188";"Marcé";52;"Pays de la Loire";"49";"Maine-et-Loire";"49140";836
"49192";"Maulévrier";52;"Pays de la Loire";"49";"Maine-et-Loire";"49360";3204
"49193";"Le May-sur-Èvre";52;"Pays de la Loire";"49";"Maine-et-Loire";"49122";3827
"49194";"Mazé-Milon";52;"Pays de la Loire";"49";"Maine-et-Loire";"49140";5860
"49195";"Mazières-en-Mauges";52;"Pays de la Loire";"49";"Maine-et-Loire";"49280";1265
"49200";"Longuenée-en-Anjou";52;"Pays de la Loire";"49";"Maine-et-Loire";"49770";6334
"49201";"La Ménitré";52;"Pays de la Loire";"49";"Maine-et-Loire";"49250";2043
"49205";"Miré";52;"Pays de la Loire";"49";"Maine-et-Loire";"49330";999
"49209";"Montigné-lès-Rairies";52;"Pays de la Loire";"49";"Maine-et-Loire";"49430";446
"49211";"Montilliers";52;"Pays de la Loire";"49";"Maine-et-Loire";"49310";1220
"49214";"Montreuil-Juigné";52;"Pays de la Loire";"49";"Maine-et-Loire";"49460";7791
"49215";"Montreuil-Bellay";52;"Pays de la Loire";"49";"Maine-et-Loire";"49260";3705
"49216";"Montreuil-sur-Loir";52;"Pays de la Loire";"49";"Maine-et-Loire";"49140";581
"49217";"Montreuil-sur-Maine";52;"Pays de la Loire";"49";"Maine-et-Loire";"49220";770
"49218";"Montrevault-sur-Èvre";52;"Pays de la Loire";"49";"Maine-et-Loire";"49110";15732
"49219";"Montsoreau";52;"Pays de la Loire";"49";"Maine-et-Loire";"49730";423
"49220";"Morannes sur Sarthe-Daumeray";52;"Pays de la Loire";"49";"Maine-et-Loire";"49640";3669
"49221";"Mouliherne";52;"Pays de la Loire";"49";"Maine-et-Loire";"49390";808
"49222";"Mozé-sur-Louet";52;"Pays de la Loire";"49";"Maine-et-Loire";"49610";2028
"49223";"Mûrs-Erigné";52;"Pays de la Loire";"49";"Maine-et-Loire";"49610";5661
"49224";"Neuillé";52;"Pays de la Loire";"49";"Maine-et-Loire";"49680";988
"49228";"Noyant-Villages";52;"Pays de la Loire";"49";"Maine-et-Loire";"49490";5529
"49231";"Nuaillé";52;"Pays de la Loire";"49";"Maine-et-Loire";"49340";1443
"49235";"Parnay";52;"Pays de la Loire";"49";"Maine-et-Loire";"49730";408
"49236";"Passavant-sur-Layon";52;"Pays de la Loire";"49";"Maine-et-Loire";"49560";127
"49237";"La Pellerine";52;"Pays de la Loire";"49";"Maine-et-Loire";"49490";129
"49240";"La Plaine";52;"Pays de la Loire";"49";"Maine-et-Loire";"49360";1000
"49241";"Le Plessis-Grammoire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49124";2594
"49244";"Mauges-sur-Loire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49410";18083
"49246";"Les Ponts-de-Cé";52;"Pays de la Loire";"49";"Maine-et-Loire";"49130";12589
"49247";"La Possonnière";52;"Pays de la Loire";"49";"Maine-et-Loire";"49170";2448
"49248";"Ombrée d'Anjou";52;"Pays de la Loire";"49";"Maine-et-Loire";"49420";8908
"49253";"Le Puy-Notre-Dame";52;"Pays de la Loire";"49";"Maine-et-Loire";"49260";1154
"49257";"Les Rairies";52;"Pays de la Loire";"49";"Maine-et-Loire";"49430";1033
"49259";"Rochefort-sur-Loire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49190";2307
"49260";"La Romagne";52;"Pays de la Loire";"49";"Maine-et-Loire";"49740";1961
"49261";"Gennes-Val-de-Loire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49350";8480
"49262";"Rou-Marson";52;"Pays de la Loire";"49";"Maine-et-Loire";"49400";649
"49266";"Saint-Augustin-des-Bois";52;"Pays de la Loire";"49";"Maine-et-Loire";"49170";1247
"49267";"Saint-Barthélemy-d'Anjou";52;"Pays de la Loire";"49";"Maine-et-Loire";"49124";9207
"49269";"Saint-Christophe-du-Bois";52;"Pays de la Loire";"49";"Maine-et-Loire";"49280";2873
"49271";"Saint-Clément-de-la-Place";52;"Pays de la Loire";"49";"Maine-et-Loire";"49370";2094
"49272";"Saint-Clément-des-Levées";52;"Pays de la Loire";"49";"Maine-et-Loire";"49350";1097
"49278";"Sainte-Gemmes-sur-Loire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49130";3515
"49283";"Saint-Georges-sur-Loire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49170";3706
"49284";"Saint-Germain-des-Prés";52;"Pays de la Loire";"49";"Maine-et-Loire";"49170";1402
"49288";"Saint-Jean-de-la-Croix";52;"Pays de la Loire";"49";"Maine-et-Loire";"49130";224
"49291";"Saint-Just-sur-Dive";52;"Pays de la Loire";"49";"Maine-et-Loire";"49260";375
"49292";"Val-du-Layon";52;"Pays de la Loire";"49";"Maine-et-Loire";"49750";3455
"49294";"Saint-Lambert-la-Potherie";52;"Pays de la Loire";"49";"Maine-et-Loire";"49070";2932
"49298";"Saint-Léger-de-Linières";52;"Pays de la Loire";"49";"Maine-et-Loire";"49070";3749
"49299";"Saint-Léger-sous-Cholet";52;"Pays de la Loire";"49";"Maine-et-Loire";"49280";3062
"49301";"Sèvremoine";52;"Pays de la Loire";"49";"Maine-et-Loire";"49450";25519
"49302";"Saint-Macaire-du-Bois";52;"Pays de la Loire";"49";"Maine-et-Loire";"49260";449
"49306";"Saint-Martin-du-Fouilloux";52;"Pays de la Loire";"49";"Maine-et-Loire";"49170";1668
"49307";"Loire-Authion";52;"Pays de la Loire";"49";"Maine-et-Loire";"49250";16293
"49308";"Saint-Melaine-sur-Aubance";52;"Pays de la Loire";"49";"Maine-et-Loire";"49610";2172
"49310";"Saint-Paul-du-Bois";52;"Pays de la Loire";"49";"Maine-et-Loire";"49310";601
"49311";"Saint-Philbert-du-Peuple";52;"Pays de la Loire";"49";"Maine-et-Loire";"49160";1328
"49321";"Saint-Sigismond";52;"Pays de la Loire";"49";"Maine-et-Loire";"49123";390
"49323";"Verrières-en-Anjou";52;"Pays de la Loire";"49";"Maine-et-Loire";"49480";7534
"49326";"Sarrigné";52;"Pays de la Loire";"49";"Maine-et-Loire";"49800";829
"49328";"Saumur";52;"Pays de la Loire";"49";"Maine-et-Loire";"49400";26154
"49329";"Savennières";52;"Pays de la Loire";"49";"Maine-et-Loire";"49170";1337
"49330";"Sceaux-d'Anjou";52;"Pays de la Loire";"49";"Maine-et-Loire";"49330";1174
"49331";"Segré-en-Anjou Bleu";52;"Pays de la Loire";"49";"Maine-et-Loire";"49500";17660
"49332";"La Séguinière";52;"Pays de la Loire";"49";"Maine-et-Loire";"49280";4212
"49333";"Seiches-sur-le-Loir";52;"Pays de la Loire";"49";"Maine-et-Loire";"49140";2879
"49334";"Sermaise";52;"Pays de la Loire";"49";"Maine-et-Loire";"49140";332
"49336";"Somloire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49360";872
"49338";"Soulaines-sur-Aubance";52;"Pays de la Loire";"49";"Maine-et-Loire";"49610";1399
"49339";"Soulaire-et-Bourg";52;"Pays de la Loire";"49";"Maine-et-Loire";"49460";1491
"49341";"Souzay-Champigny";52;"Pays de la Loire";"49";"Maine-et-Loire";"49400";730
"49343";"La Tessoualle";52;"Pays de la Loire";"49";"Maine-et-Loire";"49280";3195
"49344";"Thorigné-d'Anjou";52;"Pays de la Loire";"49";"Maine-et-Loire";"49220";1252
"49345";"Bellevigne-en-Layon";52;"Pays de la Loire";"49";"Maine-et-Loire";"49380";5780
"49347";"Tiercé";52;"Pays de la Loire";"49";"Maine-et-Loire";"49125";4470
"49352";"Toutlemonde";52;"Pays de la Loire";"49";"Maine-et-Loire";"49360";1316
"49353";"Trélazé";52;"Pays de la Loire";"49";"Maine-et-Loire";"49800";15056
"49355";"Trémentines";52;"Pays de la Loire";"49";"Maine-et-Loire";"49340";3085
"49358";"Turquant";52;"Pays de la Loire";"49";"Maine-et-Loire";"49730";572
"49359";"Les Ulmes";52;"Pays de la Loire";"49";"Maine-et-Loire";"49700";574
"49361";"Varennes-sur-Loire";52;"Pays de la Loire";"49";"Maine-et-Loire";"49730";1859
"49362";"Varrains";52;"Pays de la Loire";"49";"Maine-et-Loire";"49400";1241
"49364";"Vaudelnay";52;"Pays de la Loire";"49";"Maine-et-Loire";"49260";1122
"49367";"Erdre-en-Anjou";52;"Pays de la Loire";"49";"Maine-et-Loire";"49220";5759
"49368";"Vernantes";52;"Pays de la Loire";"49";"Maine-et-Loire";"49390";1993
"49369";"Vernoil-le-Fourrier";52;"Pays de la Loire";"49";"Maine-et-Loire";"49390";1278
"49370";"Verrie";52;"Pays de la Loire";"49";"Maine-et-Loire";"49400";473
"49371";"Vezins";52;"Pays de la Loire";"49";"Maine-et-Loire";"49340";1733
"49373";"Lys-Haut-Layon";52;"Pays de la Loire";"49";"Maine-et-Loire";"49310";7748
"49374";"Villebernier";52;"Pays de la Loire";"49";"Maine-et-Loire";"49400";1438
"49377";"Rives-du-Loir-en-Anjou";52;"Pays de la Loire";"49";"Maine-et-Loire";"49140";5642
"49378";"Vivy";52;"Pays de la Loire";"49";"Maine-et-Loire";"49680";2545
"49381";"Yzernay";52;"Pays de la Loire";"49";"Maine-et-Loire";"49360";1821
"50002";"Agneaux";28;"Normandie";"50";"Manche";"50180";4245
"50003";"Agon-Coutainville";28;"Normandie";"50";"Manche";"50230";2869
"50004";"Airel";28;"Normandie";"50";"Manche";"50680";552
"50006";"Amigny";28;"Normandie";"50";"Manche";"50620";154
"50008";"Anctoville-sur-Boscq";28;"Normandie";"50";"Manche";"50400";439
"50013";"Anneville-en-Saire";28;"Normandie";"50";"Manche";"50760";384
"50016";"Appeville";28;"Normandie";"50";"Manche";"50500";184
"50019";"Aucey-la-Plaine";28;"Normandie";"50";"Manche";"50170";415
"50021";"Audouville-la-Hubert";28;"Normandie";"50";"Manche";"50480";76
"50022";"Aumeville-Lestre";28;"Normandie";"50";"Manche";"50630";110
"50023";"Auvers";28;"Normandie";"50";"Manche";"50500";691
"50024";"Auxais";28;"Normandie";"50";"Manche";"50500";166
"50025";"Avranches";28;"Normandie";"50";"Manche";"50300";10277
"50026";"Azeville";28;"Normandie";"50";"Manche";"50310";78
"50027";"Bacilly";28;"Normandie";"50";"Manche";"50530";963
"50028";"La Baleine";28;"Normandie";"50";"Manche";"50450";106
"50029";"Barenton";28;"Normandie";"50";"Manche";"50720";1176
"50030";"Barfleur";28;"Normandie";"50";"Manche";"50760";553
"50031";"Barneville-Carteret";28;"Normandie";"50";"Manche";"50270";2214
"50032";"La Barre-de-Semilly";28;"Normandie";"50";"Manche";"50810";1034
"50033";"Baubigny";28;"Normandie";"50";"Manche";"50270";138
"50034";"Baudre";28;"Normandie";"50";"Manche";"50000";560
"50036";"Baupte";28;"Normandie";"50";"Manche";"50500";439
"50038";"Beauchamps";28;"Normandie";"50";"Manche";"50320";430
"50039";"Beaucoudray";28;"Normandie";"50";"Manche";"50420";129
"50040";"Beauficel";28;"Normandie";"50";"Manche";"50150";119
"50041";"La Hague";28;"Normandie";"50";"Manche";"50440";11257
"50042";"Beauvoir";28;"Normandie";"50";"Manche";"50170";442
"50044";"Belval";28;"Normandie";"50";"Manche";"50210";325
"50045";"Benoîtville";28;"Normandie";"50";"Manche";"50340";610
"50046";"Bérigny";28;"Normandie";"50";"Manche";"50810";432
"50048";"Beslon";28;"Normandie";"50";"Manche";"50800";555
"50049";"Besneville";28;"Normandie";"50";"Manche";"50390";658
"50050";"Beuvrigny";28;"Normandie";"50";"Manche";"50420";135
"50052";"Beuzeville-la-Bastille";28;"Normandie";"50";"Manche";"50360";145
"50054";"Biéville";28;"Normandie";"50";"Manche";"50160";191
"50055";"Biniville";28;"Normandie";"50";"Manche";"50390";113
"50058";"Blainville-sur-Mer";28;"Normandie";"50";"Manche";"50560";1604
"50059";"Blosville";28;"Normandie";"50";"Manche";"50480";326
"50060";"La Bloutière";28;"Normandie";"50";"Manche";"50800";445
"50062";"Boisyvon";28;"Normandie";"50";"Manche";"50800";110
"50064";"La Bonneville";28;"Normandie";"50";"Manche";"50360";180
"50066";"Jullouville";28;"Normandie";"50";"Manche";"50610";2396
"50069";"Bourguenolles";28;"Normandie";"50";"Manche";"50800";345
"50070";"Boutteville";28;"Normandie";"50";"Manche";"50480";69
"50072";"Brainville";28;"Normandie";"50";"Manche";"50200";210
"50074";"Brécey";28;"Normandie";"50";"Manche";"50370";2168
"50076";"Bréhal";28;"Normandie";"50";"Manche";"50290";3463
"50077";"Bretteville";28;"Normandie";"50";"Manche";"50110";1027
"50078";"Bretteville-sur-Ay";28;"Normandie";"50";"Manche";"50430";421
"50079";"Breuville";28;"Normandie";"50";"Manche";"50260";402
"50081";"Bréville-sur-Mer";28;"Normandie";"50";"Manche";"50290";779
"50082";"Bricquebec-en-Cotentin";28;"Normandie";"50";"Manche";"50260";5847
"50083";"Bricquebosq";28;"Normandie";"50";"Manche";"50340";638
"50084";"Bricqueville-la-Blouette";28;"Normandie";"50";"Manche";"50200";538
"50085";"Bricqueville-sur-Mer";28;"Normandie";"50";"Manche";"50290";1241
"50086";"Brillevast";28;"Normandie";"50";"Manche";"50330";323
"50087";"Brix";28;"Normandie";"50";"Manche";"50700";2152
"50088";"Brouains";28;"Normandie";"50";"Manche";"50150";136
"50090";"Buais-Les-Monts";28;"Normandie";"50";"Manche";"50640";610
"50092";"Cambernon";28;"Normandie";"50";"Manche";"50200";703
"50093";"Cametours";28;"Normandie";"50";"Manche";"50570";425
"50094";"Camprond";28;"Normandie";"50";"Manche";"50210";411
"50095";"Canisy";28;"Normandie";"50";"Manche";"50750";1748
"50096";"Canteloup";28;"Normandie";"50";"Manche";"50330";209
"50097";"Canville-la-Rocque";28;"Normandie";"50";"Manche";"50580";121
"50098";"Carantilly";28;"Normandie";"50";"Manche";"50570";619
"50099";"Carentan-les-Marais";28;"Normandie";"50";"Manche";"50500";10227
"50101";"Carneville";28;"Normandie";"50";"Manche";"50330";232
"50102";"Carolles";28;"Normandie";"50";"Manche";"50740";748
"50105";"Catteville";28;"Normandie";"50";"Manche";"50390";96
"50106";"Cavigny";28;"Normandie";"50";"Manche";"50620";268
"50108";"Céaux";28;"Normandie";"50";"Manche";"50220";415
"50109";"Cérences";28;"Normandie";"50";"Manche";"50510";1771
"50110";"Cerisy-la-Forêt";28;"Normandie";"50";"Manche";"50680";1035
"50111";"Cerisy-la-Salle";28;"Normandie";"50";"Manche";"50210";1009
"50112";"La Chaise-Baudouin";28;"Normandie";"50";"Manche";"50370";460
"50115";"Le Grippon";28;"Normandie";"50";"Manche";"50320";384
"50117";"Champeaux";28;"Normandie";"50";"Manche";"50530";347
"50118";"Champrepus";28;"Normandie";"50";"Manche";"50800";324
"50120";"Chanteloup";28;"Normandie";"50";"Manche";"50510";365
"50121";"La Chapelle-Cécelin";28;"Normandie";"50";"Manche";"50800";241
"50124";"La Chapelle-Urée";28;"Normandie";"50";"Manche";"50370";169
"50126";"Chavoy";28;"Normandie";"50";"Manche";"50870";135
"50129";"Cherbourg-en-Cotentin";28;"Normandie";"50";"Manche";"50110";77789
"50130";"Chérencé-le-Héron";28;"Normandie";"50";"Manche";"50800";432
"50135";"Clitourps";28;"Normandie";"50";"Manche";"50330";226
"50137";"La Colombe";28;"Normandie";"50";"Manche";"50800";628
"50138";"Colomby";28;"Normandie";"50";"Manche";"50700";554
"50139";"Condé-sur-Vire";28;"Normandie";"50";"Manche";"50890";4076
"50142";"Vicq-sur-Mer";28;"Normandie";"50";"Manche";"50330";1064
"50143";"Coudeville-sur-Mer";28;"Normandie";"50";"Manche";"50290";868
"50144";"Coulouvray-Boisbenâtre";28;"Normandie";"50";"Manche";"50670";530
"50145";"Courcy";28;"Normandie";"50";"Manche";"50200";591
"50146";"Courtils";28;"Normandie";"50";"Manche";"50220";237
"50147";"Coutances";28;"Normandie";"50";"Manche";"50200";8380
"50148";"Couvains";28;"Normandie";"50";"Manche";"50680";559
"50149";"Couville";28;"Normandie";"50";"Manche";"50690";1186
"50150";"Crasville";28;"Normandie";"50";"Manche";"50630";226
"50151";"Créances";28;"Normandie";"50";"Manche";"50710";2078
"50152";"Les Cresnays";28;"Normandie";"50";"Manche";"50370";227
"50155";"Crollon";28;"Normandie";"50";"Manche";"50220";296
"50156";"Crosville-sur-Douve";28;"Normandie";"50";"Manche";"50360";65
"50158";"Cuves";28;"Normandie";"50";"Manche";"50670";277
"50159";"Dangy";28;"Normandie";"50";"Manche";"50750";684
"50161";"Le Dézert";28;"Normandie";"50";"Manche";"50620";601
"50162";"Digosville";28;"Normandie";"50";"Manche";"50110";1623
"50164";"Domjean";28;"Normandie";"50";"Manche";"50420";1001
"50165";"Donville-les-Bains";28;"Normandie";"50";"Manche";"50350";3081
"50166";"Doville";28;"Normandie";"50";"Manche";"50250";326
"50167";"Dragey-Ronthon";28;"Normandie";"50";"Manche";"50530";795
"50168";"Ducey-Les Chéris";28;"Normandie";"50";"Manche";"50220";2827
"50169";"Écausseville";28;"Normandie";"50";"Manche";"50310";106
"50172";"Émondeville";28;"Normandie";"50";"Manche";"50310";349
"50174";"Équilly";28;"Normandie";"50";"Manche";"50320";195
"50175";"Éroudeville";28;"Normandie";"50";"Manche";"50310";190
"50176";"L'Étang-Bertrand";28;"Normandie";"50";"Manche";"50260";353
"50177";"Étienville";28;"Normandie";"50";"Manche";"50360";376
"50178";"Fermanville";28;"Normandie";"50";"Manche";"50840";1272
"50181";"Feugères";28;"Normandie";"50";"Manche";"50190";338
"50182";"La Feuillie";28;"Normandie";"50";"Manche";"50190";296
"50183";"Fierville-les-Mines";28;"Normandie";"50";"Manche";"50580";350
"50184";"Flamanville";28;"Normandie";"50";"Manche";"50340";1767
"50185";"Fleury";28;"Normandie";"50";"Manche";"50800";1054
"50186";"Flottemanville";28;"Normandie";"50";"Manche";"50700";219
"50188";"Folligny";28;"Normandie";"50";"Manche";"50320";1094
"50190";"Fontenay-sur-Mer";28;"Normandie";"50";"Manche";"50310";168
"50192";"Fourneaux";28;"Normandie";"50";"Manche";"50420";130
"50193";"Le Fresne-Poret";28;"Normandie";"50";"Manche";"50850";219
"50194";"Fresville";28;"Normandie";"50";"Manche";"50310";372
"50195";"Gathemo";28;"Normandie";"50";"Manche";"50150";261
"50196";"Gatteville-le-Phare";28;"Normandie";"50";"Manche";"50760";483
"50197";"Gavray-sur-Sienne";28;"Normandie";"50";"Manche";"50450";1980
"50198";"Geffosses";28;"Normandie";"50";"Manche";"50560";486
"50199";"Genêts";28;"Normandie";"50";"Manche";"50530";453
"50200";"Ger";28;"Normandie";"50";"Manche";"50850";806
"50205";"La Godefroy";28;"Normandie";"50";"Manche";"50300";285
"50207";"Golleville";28;"Normandie";"50";"Manche";"50390";172
"50208";"Gonfreville";28;"Normandie";"50";"Manche";"50190";160
"50209";"Gonneville-Le Theil";28;"Normandie";"50";"Manche";"50330";1515
"50210";"Gorges";28;"Normandie";"50";"Manche";"50190";341
"50214";"Gouvets";28;"Normandie";"50";"Manche";"50420";281
"50215";"Gouville-sur-Mer";28;"Normandie";"50";"Manche";"50560";3241
"50216";"Graignes-Mesnil-Angot";28;"Normandie";"50";"Manche";"50620";801
"50217";"Le Grand-Celland";28;"Normandie";"50";"Manche";"50370";604
"50218";"Granville";28;"Normandie";"50";"Manche";"50400";12558
"50219";"Gratot";28;"Normandie";"50";"Manche";"50200";666
"50221";"Grimesnil";28;"Normandie";"50";"Manche";"50450";63
"50222";"Grosville";28;"Normandie";"50";"Manche";"50340";790
"50225";"Le Guislain";28;"Normandie";"50";"Manche";"50410";146
"50227";"Le Ham";28;"Normandie";"50";"Manche";"50310";312
"50228";"Hambye";28;"Normandie";"50";"Manche";"50450";1082
"50229";"Hamelin";28;"Normandie";"50";"Manche";"50730";94
"50230";"Hardinvast";28;"Normandie";"50";"Manche";"50690";897
"50231";"Hauteville-sur-Mer";28;"Normandie";"50";"Manche";"50590";693
"50232";"Hauteville-la-Guichard";28;"Normandie";"50";"Manche";"50570";477
"50233";"Hautteville-Bocage";28;"Normandie";"50";"Manche";"50390";157
"50234";"La Haye-Bellefond";28;"Normandie";"50";"Manche";"50410";75
"50235";"La Haye-d'Ectot";28;"Normandie";"50";"Manche";"50270";272
"50236";"La Haye";28;"Normandie";"50";"Manche";"50250";3958
"50237";"La Haye-Pesnel";28;"Normandie";"50";"Manche";"50320";1266
"50238";"Héauville";28;"Normandie";"50";"Manche";"50340";457
"50239";"Thèreval";28;"Normandie";"50";"Manche";"50180";1793
"50240";"Helleville";28;"Normandie";"50";"Manche";"50340";558
"50241";"Hémevez";28;"Normandie";"50";"Manche";"50700";182
"50243";"Heugueville-sur-Sienne";28;"Normandie";"50";"Manche";"50200";473
"50246";"Hiesville";28;"Normandie";"50";"Manche";"50480";71
"50247";"Hocquigny";28;"Normandie";"50";"Manche";"50320";190
"50251";"Huberville";28;"Normandie";"50";"Manche";"50700";363
"50252";"Hudimesnil";28;"Normandie";"50";"Manche";"50510";914
"50253";"Huisnes-sur-Mer";28;"Normandie";"50";"Manche";"50170";169
"50256";"Isigny-le-Buat";28;"Normandie";"50";"Manche";"50540";3170
"50258";"Joganville";28;"Normandie";"50";"Manche";"50310";103
"50259";"Juilley";28;"Normandie";"50";"Manche";"50220";640
"50260";"Juvigny les Vallées";28;"Normandie";"50";"Manche";"50520";1683
"50261";"Lamberville";28;"Normandie";"50";"Manche";"50160";167
"50262";"La Lande-d'Airou";28;"Normandie";"50";"Manche";"50800";532
"50263";"Lapenty";28;"Normandie";"50";"Manche";"50600";370
"50265";"Laulne";28;"Normandie";"50";"Manche";"50430";193
"50266";"Lengronne";28;"Normandie";"50";"Manche";"50450";430
"50267";"Lessay";28;"Normandie";"50";"Manche";"50430";2240
"50268";"Lestre";28;"Normandie";"50";"Manche";"50310";248
"50269";"Liesville-sur-Douve";28;"Normandie";"50";"Manche";"50480";207
"50270";"Lieusaint";28;"Normandie";"50";"Manche";"50700";401
"50271";"Lingeard";28;"Normandie";"50";"Manche";"50670";87
"50272";"Tourneville-sur-Mer";28;"Normandie";"50";"Manche";"50660";1023
"50273";"Montsenelle";28;"Normandie";"50";"Manche";"50250";1413
"50274";"Les Loges-Marchis";28;"Normandie";"50";"Manche";"50600";1016
"50275";"Les Loges-sur-Brécey";28;"Normandie";"50";"Manche";"50370";122
"50276";"Lolif";28;"Normandie";"50";"Manche";"50530";593
"50277";"Longueville";28;"Normandie";"50";"Manche";"50290";587
"50278";"Le Loreur";28;"Normandie";"50";"Manche";"50510";276
"50279";"Le Lorey";28;"Normandie";"50";"Manche";"50570";599
"50281";"La Lucerne-d'Outremer";28;"Normandie";"50";"Manche";"50320";781
"50282";"Le Luot";28;"Normandie";"50";"Manche";"50870";306
"50283";"La Luzerne";28;"Normandie";"50";"Manche";"50680";76
"50285";"Magneville";28;"Normandie";"50";"Manche";"50260";312
"50288";"Marcey-les-Grèves";28;"Normandie";"50";"Manche";"50300";1302
"50289";"Marchésieux";28;"Normandie";"50";"Manche";"50190";723
"50290";"Marcilly";28;"Normandie";"50";"Manche";"50220";334
"50291";"Margueray";28;"Normandie";"50";"Manche";"50410";116
"50292";"Marigny-Le-Lozon";28;"Normandie";"50";"Manche";"50570";2723
"50294";"Martinvast";28;"Normandie";"50";"Manche";"50690";1325
"50295";"Maupertuis";28;"Normandie";"50";"Manche";"50410";145
"50296";"Maupertus-sur-Mer";28;"Normandie";"50";"Manche";"50330";221
"50297";"La Meauffe";28;"Normandie";"50";"Manche";"50880";1009
"50298";"Méautis";28;"Normandie";"50";"Manche";"50500";644
"50299";"Le Mesnil";28;"Normandie";"50";"Manche";"50580";220
"50300";"Le Mesnil-Adelée";28;"Normandie";"50";"Manche";"50520";162
"50302";"Le Mesnil-Amey";28;"Normandie";"50";"Manche";"50570";286
"50304";"Le Mesnil-Aubert";28;"Normandie";"50";"Manche";"50510";195
"50305";"Le Mesnil-au-Val";28;"Normandie";"50";"Manche";"50110";727
"50310";"Le Mesnil-Eury";28;"Normandie";"50";"Manche";"50570";165
"50311";"Le Mesnil-Garnier";28;"Normandie";"50";"Manche";"50450";225
"50312";"Le Mesnil-Gilbert";28;"Normandie";"50";"Manche";"50670";134
"50315";"Le Mesnillard";28;"Normandie";"50";"Manche";"50600";247
"50317";"Le Mesnil-Ozenne";28;"Normandie";"50";"Manche";"50220";277
"50321";"Le Mesnil-Rouxelin";28;"Normandie";"50";"Manche";"50000";490
"50324";"Le Mesnil-Véneron";28;"Normandie";"50";"Manche";"50620";111
"50326";"Le Mesnil-Villeman";28;"Normandie";"50";"Manche";"50450";234
"50327";"La Meurdraquière";28;"Normandie";"50";"Manche";"50510";193
"50328";"Millières";28;"Normandie";"50";"Manche";"50190";765
"50332";"Les Moitiers-d'Allonne";28;"Normandie";"50";"Manche";"50270";716
"50334";"Montabot";28;"Normandie";"50";"Manche";"50410";273
"50335";"Montaigu-la-Brisette";28;"Normandie";"50";"Manche";"50700";496
"50336";"Montaigu-les-Bois";28;"Normandie";"50";"Manche";"50450";221
"50338";"Montbray";28;"Normandie";"50";"Manche";"50410";296
"50340";"Montcuit";28;"Normandie";"50";"Manche";"50490";188
"50341";"Montebourg";28;"Normandie";"50";"Manche";"50310";2051
"50342";"Montfarville";28;"Normandie";"50";"Manche";"50760";799
"50345";"Monthuchon";28;"Normandie";"50";"Manche";"50200";696
"50347";"Montjoie-Saint-Martin";28;"Normandie";"50";"Manche";"50240";239
"50349";"Montmartin-sur-Mer";28;"Normandie";"50";"Manche";"50590";1393
"50350";"Montpinchon";28;"Normandie";"50";"Manche";"50210";525
"50351";"Montrabot";28;"Normandie";"50";"Manche";"50810";96
"50352";"Montreuil-sur-Lozon";28;"Normandie";"50";"Manche";"50570";337
"50353";"Le Mont-Saint-Michel";28;"Normandie";"50";"Manche";"50170";27
"50356";"Moon-sur-Elle";28;"Normandie";"50";"Manche";"50680";785
"50357";"Morigny";28;"Normandie";"50";"Manche";"50410";71
"50359";"Mortain-Bocage";28;"Normandie";"50";"Manche";"50140";2932
"50360";"Morville";28;"Normandie";"50";"Manche";"50700";279
"50361";"La Mouche";28;"Normandie";"50";"Manche";"50320";244
"50362";"Moulines";28;"Normandie";"50";"Manche";"50600";282
"50363";"Moyon Villages";28;"Normandie";"50";"Manche";"50860";1443
"50364";"Muneville-le-Bingard";28;"Normandie";"50";"Manche";"50490";715
"50365";"Muneville-sur-Mer";28;"Normandie";"50";"Manche";"50290";500
"50368";"Nay";28;"Normandie";"50";"Manche";"50190";67
